CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
900-2306A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2306E,Y
900-2306A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2316G,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-1716D,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-1716E,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-1716F,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2316A,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2316C,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2316D,Y
900-2316A,FIRST PRESBYTERIAN CHURCH,"1809 WEST BLVD
LOS ANGELES, CA 90019
(34.040522190000445, -118.33702996999972)",1,CHURC,900-2316E,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-1995A,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-1995B,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-1995C,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-2322B,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-2322D,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-2322E,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-2322F,Y
900-2322B,ST ELMO VILLAGE INCORPORATION,"4830 ST ELMO DR
LOS ANGELES, CA 90019
(34.04336371700049, -118.3429365669997)",1,BUS.,900-5494A,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-2000B,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-2323A,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-2323B,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-2323C,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-2323E,Y
900-2323A,FIRE STATION #68,"5023 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.04078836700046, -118.34934555899969)",1,MISCP,900-5494F,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-1988A,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-1988B,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-1988C,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-2000A,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-2324A,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-2324C,Y
900-2324A,THE JEFFREY FOUNDATION CENTER,"5443 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.038315570000464, -118.36193193199972)",1,SC-PR,900-2324D,Y
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2329B,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2329C,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2329D,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2329E,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2340B,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2340E,N
900-2329B,LONGWOOD MANOR,"4853 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03997912800048, -118.3453661319997)",1,SRHMS,900-2340F,N
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2329A,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330A,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330B,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330C,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330D,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330E,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330F,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330G,Y
900-2330A,SMYRNA 7TH DAY ADVENTIST,"4394 W WASHINGTON BLVD
LOS ANGELES, CA 90016
(34.03981353600045, -118.3349996499997)",1,CHUR1,900-2330H,Y
900-2333B,CAMEO WOODS,"3648 KALSMAN DR
LOS ANGELES, CA 90016
(34.02057990800046, -118.37479679399968)",1,APT,900-2333B,Y
900-2333B,CAMEO WOODS,"3648 KALSMAN DR
LOS ANGELES, CA 90016
(34.02057990800046, -118.37479679399968)",1,APT,900-2333C,Y
900-2333B,CAMEO WOODS,"3648 KALSMAN DR
LOS ANGELES, CA 90016
(34.02057990800046, -118.37479679399968)",1,APT,900-2333D,Y
900-2333B,CAMEO WOODS,"3648 KALSMAN DR
LOS ANGELES, CA 90016
(34.02057990800046, -118.37479679399968)",1,APT,900-2354A,Y
900-2333B,CAMEO WOODS,"3648 KALSMAN DR
LOS ANGELES, CA 90016
(34.02057990800046, -118.37479679399968)",1,APT,900-2354B,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-1992A,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-1992B,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2333A,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334A,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334B,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334C,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334D,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334E,Y
900-2334A,ST PAUL PRESBYTERIAN CHURCH,"5100 COLISEUM ST
LOS ANGELES, CA 90016
(34.018283151000446, -118.35671900899968)",1,CHURC,900-2334F,Y
