IncrementalID,ADPNumber,ADPStatus,Applicant,Entitlement,ProjectDescription,ProjectLocation,ProjectType,ADPReceivedDate,ADPSentToDivisionDate,EMDReceivedDate,ENGPermitReceivedDate,ENGPermitReceivedDateNA,ADPCompletionDate,TypeofCDP,TypeofExemption,CDPNumber,CDPSentDateToApplicant,CDPSentDateToApplicantNA,CDPReceivedDate,CDPReceivedDateNA,PublicHearingDate,PublicHearingDateNA,BHCApprovalDate,BHCApprovalDateNA,AppealableCDP,EndOfAppealPeriodDate,EndofAppealPeriodDateNA,CostalCommApprovalDate,CostalCommApprovalDateNA,CDPSentDateToDivsions,CDPSentDateToDivsionsNA,RiskAnalysis,SentToLAFD,LAFD10DayReview,ReportToApplicant,ReportToApplicantNA,Notes,CancellationFlag,CDPFolderName
271,080527-059,Completed,LA Bureau of Sanitation,Lease Order 2492,Terminal Island Water Reclamation - construct permanent sign to entrance of the wastewater treatment plant.,"445 Ferry Street, San Pedro",Development,05/27/2008 12:00:00 AM,05/28/2008 12:00:00 AM,06/10/2008 12:00:00 AM,09/11/2008 12:00:00 AM,FALSE,09/11/2008 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,06/13/2008 12:00:00 AM,FALSE,,FALSE,
272,080528-060,Completed,Southern California Gas Co.,Permit 415,After-the-fact service abandonment at 279 E. 22nd St. 1- 3' x  2' x 2' asphalt excavation.,25'N/S PL of 22nd Street and 1'W/E PL of Signal Place,Development,05/25/2008 12:00:00 AM,05/28/2008 12:00:00 AM,07/28/2008 12:00:00 AM,12/22/2008 12:00:00 AM,FALSE,12/22/2008 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/06/2008 12:00:00 AM,FALSE,,FALSE,
236,080604-061,Completed,Shell Oil Products,Permit 634,Dock piping modifications,Berths 167-169 Mormon Island Marine Terminal,Development,06/04/2008 12:00:00 AM,06/04/2008 12:00:00 AM,07/07/2008 12:00:00 AM,07/22/2009 12:00:00 AM,FALSE,07/22/2009 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,07/07/2008 12:00:00 AM,FALSE,,FALSE,
237,080605-062,Completed,ExxonMobil Corp.,Permit 418,perform maintenance inspections and repairs at multiple locations on 25'' crude pipeline that runs from SWT Area II to refinery,M-146 SWT Area II to refinery in Torrance.,Development,06/05/2008 12:00:00 AM,06/09/2008 12:00:00 AM,07/28/2008 12:00:00 AM,08/14/2008 12:00:00 AM,FALSE,08/14/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/04/2008 12:00:00 AM,FALSE,,FALSE,
346,080610-063,Cancelled,"CH2MHILL, Inc.",CANCELLED,"collection of soil, soil gas, and groundwater samples for lab analysis, requested by EMD (CANCELLED!)",Berth 200,Development,06/10/2008 12:00:00 AM,06/10/2008 12:00:00 AM,07/02/2008 12:00:00 AM,,FALSE,07/02/2008 12:00:00 AM,Exempt,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,,TRUE,
347,080616-064,Completed,Boys & Girls Club of L.A. Harbor,Permit 837,Construct new partition in existing multi-purpose room.,"100 W. 5th Street, San Pedro CA",Development,06/16/2008 12:00:00 AM,06/16/2008 12:00:00 AM,07/02/2008 12:00:00 AM,10/15/2008 12:00:00 AM,FALSE,10/15/2008 12:00:00 AM,,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,07/08/2008 12:00:00 AM,FALSE,,FALSE,
364,080619-065,Completed,LA Rec & Parks,TEUP 1018,off-site parking for Cabrillo Beach Event on 4th of July.,Along 22nd Street.,Administrative,06/19/2008 12:00:00 AM,06/23/2008 12:00:00 AM,07/02/2008 12:00:00 AM,,FALSE,01/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
365,080623-066,Cancelled,"Ultramar, Inc. - CANCELLED",CANCELLED,Excavate and remove petroleum hydrocarbon impacted soil within vicinity of Ultramar pipeline,"100 Lagoon Ave., Wilmington",Development,06/23/2008 12:00:00 AM,07/07/2008 12:00:00 AM,08/02/2008 12:00:00 AM,,FALSE,04/22/2009 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/09/2008 12:00:00 AM,FALSE,4/22/09- ADP canceled per applicant's request. No TEUP issued.,TRUE,
549,080623-067,Completed,Yang Ming,Permit 787,replacement of five MHI cranes' trolley rail,"Berths 121-126, 127, 131",Development,06/23/2008 12:00:00 AM,06/24/2008 12:00:00 AM,07/02/2008 12:00:00 AM,07/29/2008 12:00:00 AM,FALSE,07/29/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,07/08/2008 12:00:00 AM,FALSE,,FALSE,
550,080624-068,Completed,Diaz Yourman & Associates,TEUP 1058,Geotechnical Investigation for POLA BNSF SCIG Grade Separation,PCH between Terminal Island freeway and Dominguez Channel.,Development,06/24/2008 12:00:00 AM,06/25/2008 12:00:00 AM,07/22/2008 12:00:00 AM,08/07/2008 12:00:00 AM,FALSE,08/07/2008 12:00:00 AM,,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,06/23/2008 12:00:00 AM,FALSE,,FALSE,
551,080625-069,Cancelled,Specialty Restaurants Corp.,,(CANCELLED) - Specialty Restaurants Corp. - Refurbishing docks in San Pedro Marina,,,06/25/2008 12:00:00 AM,06/25/2008 12:00:00 AM,,,FALSE,06/25/2009 12:00:00 AM,Exempt,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,,TRUE,
552,080626-070,Completed,"Paragon Partners, Ltd.",TEUP 2541,replace electrical service to two oil well locations,SW corner of APN# 7428-008-905,Development,06/25/2008 12:00:00 AM,06/26/2008 12:00:00 AM,07/28/2008 12:00:00 AM,10/14/2008 12:00:00 AM,FALSE,08/06/2008 12:00:00 AM,N/A,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/04/2008 12:00:00 AM,FALSE,,FALSE,
553,080626-071,Completed,"Paragon Partners, Ltd.",TEUP 1069,"repair existing underground oil collection pipeline, see map for project location","Anaheim St. and Sigsbee St., Wilmington CA",Development,06/25/2008 12:00:00 AM,06/26/2008 12:00:00 AM,11/06/2008 12:00:00 AM,,FALSE,10/09/2012 12:00:00 AM,N/A,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,11/24/2008 12:00:00 AM,FALSE,10/9/12: HEP was not received and ENG does not have a file for it.,FALSE,
348,080627-072,Accepted,Al Larson Boat Shop,Permit 770,New travel lift operation and associated improvements,1048 S. Seaside Ave.,Development,06/27/2008 12:00:00 AM,06/27/2008 12:00:00 AM,07/19/2012 12:00:00 AM,,FALSE,,Level III,N/A,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,"Will require Amendment to PMP

 RED 8/28/13: Project currently in sleep mode. We were proceeding with the negotiations but have reached an impasse. As such, our direction was to raise the rent and wait for planning to hire a consultant to study the need for a boatyard.",FALSE,
349,080630-073,Completed,Evergreen,Permit 888,replace 14 yard trucks with new Capacity Yard trucks with 2007 EPA/CARB compliant engines,"Berths 226-336, 389 Terminal Way, Terminal Island",Development,06/30/2008 12:00:00 AM,07/01/2008 12:00:00 AM,07/29/2008 12:00:00 AM,,FALSE,08/06/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/04/2008 12:00:00 AM,FALSE,,FALSE,
350,080630-074,Cancelled,(CANCELLED) Nextg Networks,CANCELLED,(CANCELLED) Fiberoptic aerial railroad crossing,"Corner of Quay Ave. and G. Street, along Eubank Ave., Alameda Ave., Harry Bridges Blvd., and Avalon",Development,06/30/2008 12:00:00 AM,07/01/2008 12:00:00 AM,07/28/2008 12:00:00 AM,,FALSE,11/29/2012 12:00:00 AM,Exempt,30610(f),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/24/2008 12:00:00 AM,FALSE,"11/29/2012:SEND CANCELLATION LETTER

10/12: Follow up with Frank

11/18 -  Applicant resumed this application. Waiting for FS to approve entitlement. Linked to 091105-131.",TRUE,
351,080701-075,Completed,Fiesta Corazon del Puerto,TEUP 915,2008 event from July 14-17th. Use of parking lot.,Neptune and Harry Bridges,Administrative,07/01/2008 12:00:00 AM,07/01/2008 12:00:00 AM,07/22/2008 12:00:00 AM,,FALSE,01/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
246,080714-076,Completed,URS Corporation of America,Agreement 2667,Decommisioning and demolition of  liquid bulk terminal - Geotechnical Investigation.,Berths 70-72,Development,07/14/2008 12:00:00 AM,07/14/2008 12:00:00 AM,08/20/2008 12:00:00 AM,08/26/2008 12:00:00 AM,FALSE,08/26/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,Note: ENV has no record of doing an environmental analysis for it. No memo was sent out.,FALSE,
247,080714-077,Completed,URS Corporation of America,Agreement 2306,Lagoon Avenue grade seperation - Geotechnical investigation to evaluate the subsurface profile of project site.,SW corner of Harry Bridges and Fries Avenue.,Development,07/14/2008 12:00:00 AM,07/14/2008 12:00:00 AM,07/22/2008 12:00:00 AM,08/26/2008 12:00:00 AM,FALSE,08/26/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,07/23/2008 12:00:00 AM,FALSE,,FALSE,
248,080716-078,Completed,ExxonMobil Oil Corp,Permit 704,Installation of SIVs and berthing monitoring equipment,Berths 238-239,Development,07/16/2008 12:00:00 AM,07/17/2008 12:00:00 AM,07/28/2008 12:00:00 AM,10/28/2008 12:00:00 AM,FALSE,10/28/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/06/2008 12:00:00 AM,FALSE,,FALSE,
249,080716-079,Completed,ExxonMobil Oil Corp.,Permit 704,removal of out-of-service dock piping,Berths 238 and 239,Development,07/16/2008 12:00:00 AM,07/17/2008 12:00:00 AM,07/28/2008 12:00:00 AM,08/14/2008 12:00:00 AM,FALSE,08/14/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,08/04/2008 12:00:00 AM,FALSE,,FALSE,
510,080721-080,Completed,Film ARTS,TEUP 1073,Use of parking lots  for the 17th Annual Festival of Phillipine Arts & Culture (FPAC).,"22nd & Miner, 22nd & Sampson, and 22nd & Signal",Administrative,07/21/2008 12:00:00 AM,07/24/2008 12:00:00 AM,07/28/2008 12:00:00 AM,,FALSE,01/18/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
511,080721-081,Completed,"Avon Products Foundation, Inc.",TEUP 1049,Avon Walk for Breast Cancer event to use vacant lot bounded for the establishment of base of operations for Upload-Download of supplies.,"by Harry Bridges Blvd., C Street, Figueroa, and 110 Fwy",Administrative,07/21/2008 12:00:00 AM,07/24/2008 12:00:00 AM,07/28/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
512,080721-082,Completed,American Association of Private Railcar Owners,TEUP 1074,Annual meeting located at the San Pedro Railyard,between 6th & 7th streets.,Administrative,07/21/2008 12:00:00 AM,07/25/2008 12:00:00 AM,09/17/2008 12:00:00 AM,,FALSE,09/17/2007 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
513,080721-083,Completed,Circus Vargas,TEUP 1075,performances under big top tent w/ concessions in parking lot,POC,Administrative,07/21/2008 12:00:00 AM,07/24/2008 12:00:00 AM,07/28/2008 12:00:00 AM,,FALSE,07/25/2008 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,11/14/2008 12:00:00 AM,FALSE,,FALSE,
514,080721-084,Completed,Tri-Art Festival,TEUP 1029,"overflow parking for event Sept. 13 - 14, 2008",22nd/Miner Streets.,Administrative,07/21/2008 12:00:00 AM,07/28/2008 12:00:00 AM,09/18/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
317,080729-085,Completed,BP Pipeline,TEUP 1076 and 1076J,"installation of 2 12"" dark products pipelines. These are replacements to existing lines",Sepulveda Blvd. and Terminal Island Freeway,Development,07/29/2008 12:00:00 AM,07/29/2008 12:00:00 AM,09/18/2008 12:00:00 AM,10/21/2008 12:00:00 AM,FALSE,10/21/2008 12:00:00 AM,N/A,N/A,,,FALSE,,FALSE,,FALSE,,FALSE,2,,FALSE,,FALSE,,FALSE,0,,,09/25/2008 12:00:00 AM,FALSE,,FALSE,
318,080731-086,Completed,Shore Terminals LLC,Permit 712,"removal of stuck pipeline pig . See attachment ""A""",Berth 161,Development,07/31/2008 12:00:00 AM,08/04/2008 12:00:00 AM,09/17/2008 12:00:00 AM,10/06/2008 12:00:00 AM,FALSE,10/06/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/17/2008 12:00:00 AM,FALSE,,FALSE,
319,080806-087,Completed,US Water Taxi,RP 1491,building permits for office trailers,Berth 60,Development,08/06/2008 12:00:00 AM,08/07/2008 12:00:00 AM,09/25/2008 12:00:00 AM,,TRUE,10/03/2012 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,TRUE,10/12: built without permit,FALSE,
320,080806-088,Completed,POLA,TEUP 1119,Clean Energy - LNG fueling station part of ports of LB/LA.,3400 I Street Los Angeles CA,Development,08/06/2008 12:00:00 AM,08/07/2008 12:00:00 AM,09/18/2008 12:00:00 AM,,FALSE,09/18/2008 12:00:00 AM,Outside CZ,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,Does not require a Harbor Engineer's permit.  Real Estate working with Port of Long Beach.,FALSE,
232,080807-089,Completed,Southern California Pensioners Group,TEUP 1078,refurbish site and erect memorial bust and wall,Gibson Park on Harbor Blvd. and 5th and 6th Streets,Development,08/06/2008 12:00:00 AM,08/07/2008 12:00:00 AM,09/23/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/16/2008 12:00:00 AM,FALSE,,FALSE,
233,080812-090,Completed,"Port of Los Angeles Distribution, L.P.",RP 09-04,"SIGNAGE for ""Distribution Center"" .",Westmont and Gaffey Street,Development,08/12/2008 12:00:00 AM,08/13/2008 12:00:00 AM,08/26/2008 12:00:00 AM,,FALSE,08/26/2008 12:00:00 AM,,Outside CZ,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,"Does not require ENG permit.
4/10-DJ sent e-mail to RM re: Entitlement.",FALSE,
234,080814-091,Completed,ExxonMobil Oil Corp.,Agreement 418,ExxonMobil Oil Corp. - excavate to inspect and perform routine maintenance on multiple pipelines of various sizes,in multiple locations,Development,08/14/2008 12:00:00 AM,08/14/2008 12:00:00 AM,09/18/2008 12:00:00 AM,11/05/2008 12:00:00 AM,FALSE,11/05/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/18/2008 12:00:00 AM,FALSE,,FALSE,
49,080819-092,Completed,"Howard Harty, Inc.",N/A,Wish to activate the site and operate warehouse as FTZ warehouse. FTZ regulations require the grantee have operating agreement with warehouse operators to oversee their operations.,,Administrative,08/19/2008 12:00:00 AM,08/20/2008 12:00:00 AM,09/18/2008 12:00:00 AM,,FALSE,09/18/2008 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
352,080825-093,Completed,POLA,Owner,Solar Power Phase I - Berth 93A Cruise Terminal - This project involves the installation of 1 megawatt (MW) of solar Power on the roof,Berth 93A cruise terminal building.,Development,08/25/2008 12:00:00 AM,08/26/2008 12:00:00 AM,09/18/2008 12:00:00 AM,,FALSE,09/22/2008 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/17/2008 12:00:00 AM,FALSE,,FALSE,
353,080827-094,Completed,ASK Marine Inc.,N/A,FTZ site approval and operating agreement,"1020 McFarland Ave., Wilmington",Administrative,08/27/2008 12:00:00 AM,08/28/2008 12:00:00 AM,06/02/2009 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
354,080827-095,Completed,"Premier Transportation and Warehousing, Inc.",N/A,"Premier Transportation and Warehousing, Inc. - FTZ 202 Site 10 Board order number: 1043","22600 Bonita Street, Carson",Administrative,08/27/2008 12:00:00 AM,08/28/2008 12:00:00 AM,06/02/2009 12:00:00 AM,,FALSE,06/02/2008 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
355,080902-096,Completed,U.S. Air Force,TEUP 1086,"Slope evaluation Study at Fort MacArthur and Port of L.A. property.  Includes boring drills, test bits, cone penetration testing and geophysics.",Shoshonean Road at the bsae of Fort MacArthur,Development,09/02/2008 12:00:00 AM,09/02/2008 12:00:00 AM,09/22/2008 12:00:00 AM,10/09/2008 12:00:00 AM,FALSE,10/09/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/21/2008 12:00:00 AM,FALSE,,FALSE,
356,080905-097,Completed,URS Corporation of America,Permit 634,Soil sampling at 8 locations in Southern Tank Farm Area,Berths 167-169,Development,09/05/2008 12:00:00 AM,09/05/2008 12:00:00 AM,09/18/2008 12:00:00 AM,11/13/2008 12:00:00 AM,FALSE,11/13/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/18/2008 12:00:00 AM,FALSE,,FALSE,
357,080905-098,Completed,Valero,Permit 306,installation of double-bottom on tanks 99TK - 1 and 2/ routine maintenance,"961 La Paloma Ave., Wilmington.",Development,09/05/2008 12:00:00 AM,09/05/2008 12:00:00 AM,09/29/2008 12:00:00 AM,11/20/2008 12:00:00 AM,FALSE,11/20/2008 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,09/30/2008 12:00:00 AM,FALSE,,FALSE,
358,080909-099,Completed,City of L.A.,Order 2225-2238,Emergency deep soil grouting project,Berth 84 and Berth 225-226,Development,09/09/2008 12:00:00 AM,09/10/2008 12:00:00 AM,09/25/2008 12:00:00 AM,11/06/2008 12:00:00 AM,FALSE,11/06/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,10/02/2008 12:00:00 AM,FALSE,,FALSE,
359,080909-100,Completed,"J. DeLuca Fish Co., Inc.",,"J. DeLuca Fish Co., Inc. - 30 day revocable permit w/ 30 day revocation notice.  Use for dry storage only",309 E. 22nd Street,Administrative,09/09/2008 12:00:00 AM,09/10/2008 12:00:00 AM,09/29/2008 12:00:00 AM,,FALSE,05/30/2012 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,5/30/12: From Ken S.- tenant changed his mind. Decided he didn't want to lease the space.,FALSE,
360,080916-101,Completed,Justice for Murdered Children,TEUP 1117,"use of overflow parking lot for 3 day unity festival and carnival/car show  Event dates are Oct. 24-26, 2008. Setup - Oct. 20th, Teardown - Oct. 27th.",POC Village.,Administrative,09/16/2008 12:00:00 AM,09/16/2008 12:00:00 AM,06/02/2009 12:00:00 AM,,FALSE,06/02/2009 12:00:00 AM,N/A,N/A,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,,FALSE,
554,080922-102,Completed,West Basin Container Terminal,Permit 787,move rubber tire gantry cranes  for E-RTG GREEN project.,Berth 126 to Berth 100,Development,09/22/2008 12:00:00 AM,09/22/2008 12:00:00 AM,10/23/2008 12:00:00 AM,10/27/2008 12:00:00 AM,FALSE,10/27/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,10/21/2008 12:00:00 AM,FALSE,,FALSE,
555,080923-103,Completed,LAPD,RP 1060,movie in the park for residents of Wilmington,"222 N. Bayview Ave., Wilmington",Administrative,09/23/2008 12:00:00 AM,09/23/2008 12:00:00 AM,10/09/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
556,080924-104,Completed,"CleanAir Logix, Inc.",TEUP 1084 (NOT ISSUED),"Planned Cold Ironing system demonstration at TraPac, Inc. terminal on Oct. 14, 2008 for approximately 12 hours to the MOL ship.",Berths 135-139,Administrative,09/24/2008 12:00:00 AM,09/24/2008 12:00:00 AM,10/15/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
557,080930-105,Completed,ILWU Local 13,TEUP 1087,removal of well flange for DOG inspection,corner of Anaheim and Alameda,Development,09/30/2008 12:00:00 AM,10/01/2008 12:00:00 AM,10/16/2008 12:00:00 AM,01/12/2009 12:00:00 AM,FALSE,01/12/2009 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,12/30/2008 12:00:00 AM,FALSE,,FALSE,
558,081003-106,Completed,LADWP,Agreement No. 1267,installation of power pole to serve POLA water pumps,701 Henry Ford Ave.,Development,10/03/2008 12:00:00 AM,10/06/2008 12:00:00 AM,10/15/2008 12:00:00 AM,11/24/2008 12:00:00 AM,FALSE,11/24/2008 12:00:00 AM,Exempt,30610(f),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,10/15/2008 12:00:00 AM,FALSE,,FALSE,
307,081003-107,Completed,POLA,Owner,Wharf pile and fender repair,Berth 90,Development,10/03/2008 12:00:00 AM,10/06/2008 12:00:00 AM,10/15/2008 12:00:00 AM,,FALSE,10/16/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,10/16/2008 12:00:00 AM,FALSE,,FALSE,
308,081003-108,Completed,L.A. County of Sanitation,Permit 120,"proposed compensation reset for Permit No. 120 commencing April 12, 2008 - April 11, 2018",North of PCH,Administrative,10/03/2008 12:00:00 AM,10/06/2008 12:00:00 AM,10/15/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
309,081006-109,Completed,ExxonMobil Oil Corp.,Permit 704,Dike liner project,"Southwest Terminal Area 1, 799 S. Seaside Ave.",Development,10/06/2008 12:00:00 AM,10/06/2008 12:00:00 AM,03/11/2009 12:00:00 AM,07/09/2009 12:00:00 AM,FALSE,07/09/2009 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,03/17/2009 12:00:00 AM,FALSE,5/20/09 - Ibrahimi awaiting Exxon to address engineering comments,FALSE,
310,081006-110,Cancelled,POLA,Owner,"(Cancelled) POLA - Beach sand removal/replacement and abandoned sanitary sewer removal - Inner Cabrillo Beach Water Quality Improvement Project Phase III at Southern Cabrillo Beach, Stephen M. White Drive (CANCELLED - LISTED UNDER ADP 051107-187)",,Development,10/06/2008 12:00:00 AM,10/06/2008 12:00:00 AM,,,FALSE,10/06/2008 12:00:00 AM,,,,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,,FALSE,,TRUE,
311,081014-111,Completed,POLA,N/A,FTZ Board grantee to submit FTZ expansion/reorganization application,,Administrative,10/14/2008 12:00:00 AM,10/15/2008 12:00:00 AM,10/29/2008 12:00:00 AM,,FALSE,10/29/2008 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
312,081014-112,Completed,POLA,Owner,Berth 161 C&M CNG expansion,"Berth 161 Pier ""A"" Street, Wilmington",Development,10/14/2008 12:00:00 AM,10/15/2008 12:00:00 AM,11/24/2008 12:00:00 AM,,FALSE,01/21/2009 12:00:00 AM,Exempt,30610(b),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,01/20/2009 12:00:00 AM,FALSE,,FALSE,
313,081016-113,Completed,Learning for Life,TEUP 1023,6th annual LFL run/walk,"3000 Shoshonean Road, San Pedro",Administrative,10/16/2008 12:00:00 AM,10/17/2008 12:00:00 AM,10/29/2008 12:00:00 AM,,FALSE,01/19/2012 12:00:00 AM,N/A,N/A,N/A,,TRUE,,TRUE,,TRUE,,TRUE,3,,TRUE,,TRUE,,TRUE,3,,,,FALSE,,FALSE,
314,081017-114,Completed,City of L.A. B.O.E.,Order No. 1349,emergency spot repair for 10 inch sewer pipe sag,19001 Signal Street,Development,10/17/2008 12:00:00 AM,10/20/2008 12:00:00 AM,11/14/2008 12:00:00 AM,,FALSE,11/14/2008 12:00:00 AM,Exempt,30610(d),,,FALSE,,FALSE,,FALSE,,FALSE,0,,FALSE,,FALSE,,FALSE,0,,,12/30/2008 12:00:00 AM,FALSE,"Does not require ENG permi

5/20/09- engineering contacted applicant numerous times, but hasn't heard from them.",FALSE,
