Depart #,Dept,Bldg #,Sub ID,Maint Dist,Bldg Name,Bldg Desc,Community,Zip Code,Council Dist,Square Ft,Location 1,Location 2,Location 3,Location 4
1,DGS,47,B,SD,36TH STREET YARD,PAINT/CARPENTER SHOP AND WAREHOUSE,LOS ANGELES,90018,10,0,"3330
","W
(31.802379474000077, -97.09166989999994)","36TH
LOS ANGELES, California 90018
(34.273413858000026, -118.57298222099996)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,47,C,SD,36TH STREET YARD,,LOS ANGELES,90018,10,0,"3320
","W
(31.802379474000077, -97.09166989999994)","36TH
LOS ANGELES, California 90018
(34.273413858000026, -118.57298222099996)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,49,*,SD,LOS ANGELES CONVENTION CENTER,AND EXHIBITION CENTER,LOS ANGELES,90015,9,0,"1201
","S
(36.99999657200004, 127.49999749000006)","FIGUEROA
LOS ANGELES, California 90015
(34.039065607000055, -118.26933004099999)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,49,A,SD,LOS ANGELES CONVENTION & EXHIBITION CENTER,MAIN BUILDING,LOS ANGELES,90015,9,0,"1201
","S
(36.99999657200004, 127.49999749000006)","FIGUEROA
LOS ANGELES, California 90015
(34.039065607000055, -118.26933004099999)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,49,B,SD,LOS ANGELES CONVENTION & EXHIBITION CENTER,MAIN HALL,LOS ANGELES,90015,9,0,"1201
","S
(36.99999657200004, 127.49999749000006)","FIGUEROA
LOS ANGELES, California 90015
(34.039065607000055, -118.26933004099999)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,49,C,SD,LOS ANGELES CONVENTION AND EXHIBITION CENTER,NORTH HALL,LOS ANGELES,90015,9,0,"751
",,"NAGOYA
LOS ANGELES, California 90015
(34.04012195700005, -118.26498963499995)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,49,D,SD,LOS ANGELES CONVENTION CENTER,,LOS ANGELES,90015,9,,"1100
","W
(31.802379474000077, -97.09166989999994)","PICO
LOS ANGELES, California 90015
(34.04012195700005, -118.26498963499995)","BL
"
1,VAR,50,*,ND,"DOT, PD Central Parking Enforcement",,Los Angeles,90033,14,9203,"1016
","N
(39.99999921300008, 126.99999930000001)","MISSION
Los Angeles, California 90033
(34.048564302000045, -118.21151999699998)","RD
(44.15388848100008, 16.289998725000032)"
1,VAR,50,A,ND,GSD Fleet Services Building,,Los Angeles,90033,14,9203,"1016
","N
(39.99999921300008, 126.99999930000001)","MISSION
Los Angeles, California 90033
(34.048564302000045, -118.21151999699998)","RD
(44.15388848100008, 16.289998725000032)"
1,VAR,50,B,ND,LESSOR: MISSION RFT/SR LLC,,Los Angeles,90033,14,8025,"1016
","N
(39.99999921300008, 126.99999930000001)","MISSION
Los Angeles, California 90033
(34.048564302000045, -118.21151999699998)","RD
(44.15388848100008, 16.289998725000032)"
1,VAR,50,C,ND,"DOT, PD Central Parking Enforcement",,Los Angeles,90033,14,8025,"1014
","N
(39.99999921300008, 126.99999930000001)","MISSION
Los Angeles, California 90033
(34.048564302000045, -118.21151999699998)","RD
(44.15388848100008, 16.289998725000032)"
1,DGS,51,*,SD,FORT MACARTHUR,CIVIL DEFENSE POST,FT MACARTHUR,90731,15,0,"0
",,"BUNKER 5-A/B
FT MACARTHUR, California 90731
(33.732721507000065, -118.29229799399997)",
1,VAR,53,*,SD,DEPARTMENT OF NEIGHBORHOOD EMPOWERMENT,,Los Angeles,90012,9,21180,"340
","E
(26.582349951000026, 101.71863635200003)","2ND
Los Angeles, California 90012
(34.32367254700006, -118.45577256599995)","St.
(10.916668402000028, 38.64999824900008)"
1,CDD,55,*,SD,NEIGHBORHOOD HOUSING SERVICE OF LOS ANGELES,MAIN BUILDING,SAN PEDRO,90731,15,0,"501
","N
(39.99999921300008, 126.99999930000001)","MESA
SAN PEDRO, California 90731
(33.732721507000065, -118.29229799399997)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,56,B,SD,MICROWAVE STATION,,Los Angeles,90008,6,,"4203
","S
(36.99999657200004, 127.49999749000006)","LA BREA
Los Angeles, California 90008
(34.01097131500006, -118.34158773599995)","AV
(13.349998027000026, 98.53332737400007)"
1,DGS,57,T,ND,VERDUGO PARK MICROWAVE STATION,MAIN BUILDING,GLENDALE,91552,0,0,"0
",,"VERDUGO PEAK
GLENDALE, California 91552
(34.14633196600005, -118.24863631999995)",
1,VAR,58,*,SD,PARAMOUNT PLAZA,,Los Angeles,90010,10,36893,"3550
",,"WILSHIRE
Los Angeles, California 90010
(34.06172828600006, -118.30500789499996)","BL
"
1,DGS,59,*,ND,TENANT: RICHARD M. MOSS & CAROL E. FREIS,SINGLE FAMILY RESIDENCE,PACIFC PALSD,90272,11,2772,"17857
",,"PORTO MARINA
PACIFC PALSD, California 90272
(34.04198467700007, -118.56382773599995)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,60,A,ND,"TRANSMITTER STATION, OAT MOUNTAIN",,Idlywild,91321,0,0,"0
",,"OAT MOUNTAIN
Idlywild, California 91321
(34.385523824000074, -118.51401927999996)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,60,B,ND,COMMUNICATION SHELTER,,IDYLLWILD,91321,0,2167,"0
",,"OAT MOUNTAIN
IDYLLWILD, California 91321
(34.385523824000074, -118.51401927999996)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,60,B,ND,FD and PD communication site,,Pasadena,,0,2167,"0
",,"J. L. VIGNES RANCH
Pasadena, California
(34.14745229300007, -118.14426802199995)",
1,DGS,60,T,ND,"TRASNMITTER STATION, OAT MOUNTAIN",MAIN BLDG-RECEIVER SITE,Idlywild,91321,0,0,"0
",,"OAT MOUNTAIN
Idlywild, California 91321
(34.385523824000074, -118.51401927999996)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,61,T,SD,TRANSMITTER STATION,TRANSMITTER STATION,ROLLING HLLS,90275,0,271,"28561
",,"CRENSHAW
ROLLING HLLS, California 90275
(33.765465550000044, -118.37146164199999)","BL
"
1,DGS,62,T,ND,COMMUNICATION CENTER. LESSOR:  STATE OF CA,,LOS ANGELES,90272,0,0,"19000
",,"CHANNEL
LOS ANGELES, California 90272
(34.04886410800003, -118.53572692699998)","LN
"
1,DGS,63,,ND,EMERGENCY COMMUNICATION CENTER,EMERGENCY COMMUNICATION CENTER,LOS ANGELES,90210,13,0,"12601
",,"MULHOLLAND
LOS ANGELES, California 90210
(34.12644088700006, -118.41501653999995)","DR
"
1,DGS,64,T,ND,SAN VICENTE PEAK,SAN VICENTE PEAK,SHERMAN OAKS,90272,5,0,"17460
",,"MULHOLLAND
SHERMAN OAKS, California 90272
(34.12600921500007, -118.55297405399995)","DR
"
1,DGS,65,*,ND,COMM MOBILE SVC-VAN NUYS,COMMUNICATIONS MOBILE-RADIO SHOP FOR DOGS,VAN NUYS,91401,6,0,"6165
",,"TYRONE
VAN NUYS, California 91401
(34.177760514000056, -118.44432955799999)","AV
(13.349998027000026, 98.53332737400007)"
1,DGS,66,*,CC,145 PARKING SPACES,PARKING LOT #2,LOS ANGELES,90012,9,0,"336
","E
(26.582349951000026, 101.71863635200003)","TEMPLE
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,66,A,CC,PARKING LOT #2,PARKING LOT #2A,LOS ANGELES,90012,9,0,"162
","N
(39.99999921300008, 126.99999930000001)","CENTRAL
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","AV
(13.349998027000026, 98.53332737400007)"
1,DGS,67,*,CC,100 SPACES ADJACENT TO 9/25,PARKING LOT #4,LOS ANGELES,90012,9,0,"200
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,68,*,CC,791 SPACES,PARKING LOT #7,LOS ANGELES,90012,9,0,"140
",,"JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,69,*,CC,AISO STREET PARKING,,Los Angeles,90012,9,,"101
","N
(39.99999921300008, 126.99999930000001)","JUDGE JOHN AISO
Los Angeles, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,70,*,CC,GSD PARKING LOT,PARKING LOT #9,LOS ANGELES,90013,14,0,"426
","N
(39.99999921300008, 126.99999930000001)","LOS ANGELES
LOS ANGELES, California 90013
(34.04602247400004, -118.24624962599995)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,71,*,ND,493 SPACES,PARKING LOT #15,VAN NUYS,91401,6,0,"14442
",,"SYLVAN
VAN NUYS, California 91401
(34.18485336200007, -118.43173765799997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,72,*,ND,N. HOLLYWOOD REPAIR FACILITY,SHOP AND WAREHOUSE,N HOLLYWOOD,91605,2,11520,"12201
",,"SHERMAN
N HOLLYWOOD, California 91605
(34.201200208000046, -118.40929910399996)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,72,A,ND,No. Hollywood Repair Facility - Paint Shop,No. Hollywood Repair Facility - Paint Shop,N HOLLYWOOD,91605,2,0,"12201
",,"SHERMAN
N HOLLYWOOD, California 91605
(34.201200208000046, -118.40929910399996)","WY
(43.000235832000044, -107.50089779999996)"
1,DGS,73,*,ND,"HELICOPTER SVC BLDG, HANGAR # 111",HELICOPTER SVC BLDG,VAN NUYS,91406,6,0,"8060
",,"BALBOA
VAN NUYS, California 91406
(34.19888636300004, -118.50136998499994)","BL
"
1,DGS,75,*,ND,106 SPACES,PARKING LOT #28,WEST L.A.,90025,11,0,"1667
",,"CORINTH
WEST L.A., California 90025
(34.042696180000064, -118.44660612599995)","AV
(13.349998027000026, 98.53332737400007)"
1,DGS,76,*,SD,CNTRL REFUSE EQUIP REPAIR YARD,CNTRL REFUSE EQUIP REPAIR YARD,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,76,A,SD,CNTRL REFUSE EQUIP REPAIR YARD,OFFICE AND TRUCK REPAIR,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,76,B,SD,CNTRL REFUSE EQUIP REPAIR YARD,TIRE SHOP BUILDING,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,76,C,SD,CNTRL REFUSE EQUIP REPAIR YARD,STEAM CLEANING BUILDING,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,76,D,SD,CNTRL REFUSE EQUIP REPAIR YARD,SERVICE BUILDING,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,76,E,SD,CNTRL REFUSE EQUIP REPAIR YARD,STORAGE,LOS ANGELES,90058,14,0,"2513
","E
(26.582349951000026, 101.71863635200003)","24TH
LOS ANGELES, California 90058
(34.173494712000036, -118.55647347399997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,77,*,CC,200 SPACES,PARKING LOT,LOS ANGELES,90012,9,0,"242
","S
(36.99999657200004, 127.49999749000006)","LOS ANGELES
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,79,*,ND,GSD FLEET SERVICES,,LINCOLN HTS,90031,1,38870,"452
",,"SAN FERNANDO
LINCOLN HTS, California 90031
(34.077523764000034, -118.21310592399999)","RD
(44.15388848100008, 16.289998725000032)"
1,DGS,80,*,SD,STEIN FAMILY TRUST,FLEET SERVICES REPAIR FACILITY,HOLLYWOOD,90038,13,12800,"1145
",,"SEWARD
HOLLYWOOD, California 90038
(34.08892655300008, -118.33317850999998)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,81,*,SD,GARLAND BUILDING,,LOS ANGELES,90017,1,80211,"1200
","W
(31.802379474000077, -97.09166989999994)","7TH
LOS ANGELES, California 90017
(34.17325324600006, -118.39106499699994)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,82,*,ND,GSD AIR OPERATIONS FACILITY,,VAN NUYS,91406,6,57000,"16621
",,"ARMINTA
VAN NUYS, California 91406
(34.213890511000045, -118.48330212499997)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,82,A,ND,GSD AIR OPERATIONS FACILITY,,VAN NUYS,91406,6,,"16621
",,"ARMINTA
VAN NUYS, California 91406
(34.213890511000045, -118.48330212499997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,84,*,SD,Lot 7 Parking Structure,Lot 7 Parking Structure,LOS ANGELES,90012,9,0,"206
","N
(39.99999921300008, 126.99999930000001)","JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,84,A,SD,Lot 7 Parking Structure,Lot 7 Parking Structure,LOS ANGELES,90012,9,0,"200
","N
(39.99999921300008, 126.99999930000001)","JUDGE JOHN AISO
LOS ANGELES, California 90012
(34.05138972700007, -118.24017392199994)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,85,*,ND,GROUND LEASE FOR MTA CHILD CARE,,SYLMAR,91342,7,,"2100
",,"1ST
SYLMAR, California 91342
(34.32205786700007, -118.48100155799995)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,86,*,SD,WATTS CIVIC CENTER,Watts Civic Center,LOS ANGELES,90059,15,11707,"10221
",,"COMPTON
LOS ANGELES, California 90059
(33.931097590000036, -118.24628865799997)","AV
(13.349998027000026, 98.53332737400007)"
1,VAR,87,*,SD,PARKING LOT,,LOS ANGELES,90029,13,0,"4500
",,"SANTA MONICA
LOS ANGELES, California 90029
(34.090861707000045, -118.29444944399995)","BL
"
1,DGS,88,*,SD,TRANSAMERICA BROADWAY BUILDING,,LOS ANGELES,90015,9,0,"1149
","S
(36.99999657200004, 127.49999749000006)","BROADWAY
LOS ANGELES, California 90015
(34.03713174000006, -118.26113128499998)",
1,DGS,88,A,SD,TRANSAMERICA BROADWAY BUILDING,,LOS ANGELES,90015,9,0,"1150
","S
(36.99999657200004, 127.49999749000006)","HILL
LOS ANGELES, California 90015
(34.04012195700005, -118.26498963499995)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,88,B,SD,TRANSAMERICA BROADWAY BUILDING,,LOS ANGELES,90015,9,0,"1156
","S
(36.99999657200004, 127.49999749000006)","HILL
LOS ANGELES, California 90015
(34.04012195700005, -118.26498963499995)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,92,*,SD,BROADWAY-SPRING CENTER,"Office for Children,Youth, and Their Families",Los Angeles,90013,14,6804,"333
","S
(36.99999657200004, 127.49999749000006)","SPRING
Los Angeles, California 90013
(34.04602247400004, -118.24624962599995)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,93,*,SD,NEIGHBORHOOD CITY HALL,,Los Angeles,90042,1,8300,"5601
","N
(39.99999921300008, 126.99999930000001)","FIGUEROA
Los Angeles, California 90042
(34.11332226400003, -118.19142869099994)","BL
"
1,DGS,95,*,SD,WILMINGTON COMMUNITY CENTER,FORMER WILMINGTON BRACH LIBRARY,WILMINGTON,90744,15,3701,"309
","W
(31.802379474000077, -97.09166989999994)","OPP
WILMINGTON, California 90744
(33.783723182000074, -118.26266940199997)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,96,*,ND,MARVIN BRAUDE SFV CONSTITUENT SERVICE CENTER,,VAN NUYS,91401,6,137419,"6262
",,"VAN NUYS
VAN NUYS, California 91401
(34.17737009200005, -118.44873646199994)","BL
"
1,DGS,96,B,ND,MARVIN BRAUDE RETAIL MALL STE B,,VAN NUYS,91401,6,,"6262
",,"VAN NUYS
VAN NUYS, California 91401
(34.17737009200005, -118.44873646199994)","BL
"
1,DGS,96,D,ND,MARVIN BRAUDE RETAIL MALL STE B,,VAN NUYS,91401,6,,"6262
",,"VAN NUYS
VAN NUYS, California 91401
(34.17737009200005, -118.44873646199994)","BL
"
1,GSD,97,*,ND,Former Venice PD - leased to SPARC,Leased to SPARC - old Venice Police Stn,Los Angeles,90291,11,7059,"685
","E
(26.582349951000026, 101.71863635200003)","VENICE
Los Angeles, California 90291
(33.987410932000046, -118.46877236799997)","BL
"
1,VAR,98,*,SD,Parking Enforcement,Parking Enforcement Whse C12,Los Angeles,90004,13,0,"410
","N
(39.99999921300008, 126.99999930000001)","NEW HAMPSHIRE
Los Angeles, California 90004
(34.075720587000035, -118.30301712299996)","AV
(13.349998027000026, 98.53332737400007)"
1,CDD,99,*,SD,WILMINGTON MUNICIPAL BUILDING,Wilmington Municipal Building,WILMINGTON,90744,15,,"544
","N
(39.99999921300008, 126.99999930000001)","AVALON
WILMINGTON, California 90744
(33.804719971000054, -118.26392704899996)","BL
"
1,GSD,100,*,SD,Mariachi Plaza - Historical Monument Kiosk,Mariachi Plaza,Los Angeles,90033,14,,"1803
","E
(26.582349951000026, 101.71863635200003)","1ST
Los Angeles, California 90033
(34.32205786700007, -118.48100155799995)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,101,*,ND,CD 7 PACOIMA NEIGHBORHOOD CITY HALL (FUTURE),,PACOIMA,91331,7,,"13520
",,"VAN NUYS
PACOIMA, California 91331
(34.26397409500004, -118.42503241399999)","BL
"
1,GSD,102,*,ND,VAN NUYS AIR OPERATIONS FACILITY,,VAN NUYS,91406,6,,"16617
",,"ARMINTA
VAN NUYS, California 91406
(34.213890511000045, -118.48330212499997)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,105,P,CC, Parking for various City employees,,Los Angeles,90012,9,,"205
","S
(36.99999657200004, 127.49999749000006)","SAN PEDRO
Los Angeles, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,GSD,106,P,NA,Parking for various City employees,,Los Angeles,90012,9,,"220
","S
(36.99999657200004, 127.49999749000006)","SPRING
Los Angeles, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,POL,107,P,SD,Parking for Bradbury Lease,,Los Angeles,90013,14,,"308
",,"HILL
Los Angeles, California 90013
(34.04602247400004, -118.24624962599995)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,110,*,ND,Jeffries Bldg - City Atty/LAPD task force,Jeffries Bldg - City Atty/LAPD Task Force,Los Angeles,90065,1,983,"570
","W
(31.802379474000077, -97.09166989999994)","AVENUE 26
Los Angeles, California 90065
(34.08505259300006, -118.22380127999998)",
1,DGS,111,*,ND,STANDARDS TEST LAB,NORTH SEWER MTCE YARD,LOS ANGELES,90031,13,0,"2319
",,"DORRIS
LOS ANGELES, California 90031
(34.091622984000026, -118.23678286299997)","PL
(18.499996036000027, -73.39999621499999)"
1,VAR,112,*,SD,CD #14 Field office & CDD Office - CHICAGO BLDG,,LOS ANGELES,90033,14,6274,"2130
","E
(26.582349951000026, 101.71863635200003)","1ST
LOS ANGELES, California 90033
(34.32205786700007, -118.48100155799995)","St
(10.916668402000028, 38.64999824900008)"
1,VAR,114,*,SD,,,LOS ANGELES,90012,9,0,"116
","S
(36.99999657200004, 127.49999749000006)","MAIN
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,115,*,SD,PUBLIC PARKING,,Los Angeles,90019,10,,"1857
",,"VINEYARD
Los Angeles, California 90019
(34.04342890200007, -118.33843091299997)","AV
(13.349998027000026, 98.53332737400007)"
1,DGS,125,*,SD,STATUE-RAOUL WALLENBERG,18 FOOT STATUE,LOS ANGELES,90036,4,0,"310
","N
(39.99999921300008, 126.99999930000001)","FAIRFAX
LOS ANGELES, California 90036
(34.06892065300008, -118.35080783799998)","AV
(13.349998027000026, 98.53332737400007)"
1,,128,*,SD,single family residence-for sewer reconstruction project,,PLAYA DLREY,90293,11,,"8156
",,"ZITOLA
PLAYA DLREY, California 90293
(33.959040049000066, -118.44305232499994)","TE
(37.44860952100004, 116.29249852500004)"
1,VAR,129,*,SD,LAUSD prop-sub leased to Neighbrhd Yth Assoc-bldg 1,LAUSD prop,Venice,90291,,33541,"804
",,"BROADWAY
Venice, California 90291
(33.995305029000065, -118.46701661899999)",
1,VAR,129,A,SD,LAUSD Prop-sub leased to Neighbrhd Yth Assoc- Building 2,,Venice,90291,11,,"804
",,"BROADWAY
Venice, California 90291
(33.995305029000065, -118.46701661899999)",
1,VAR,130,*,SD,Parking for various Civic Center Employees,,Los Angeles,90013,9,,"425
","S
(36.99999657200004, 127.49999749000006)","MAIN
Los Angeles, California 90013
(34.04602247400004, -118.24624962599995)","AV
(13.349998027000026, 98.53332737400007)"
1,VAR,132,*,ND,Leased Land to Home Depot,,Los Angeles,91406,2,,"8030
",,"BALBOA
Los Angeles, California 91406
(34.267705930000034, -118.46715230899997)","PL
(18.499996036000027, -73.39999621499999)"
1,DGS,133,*,SD,PARKING,,LOS ANGELES,90012,9,0,"108
","W
(31.802379474000077, -97.09166989999994)","1ST
LOS ANGELES, California 90012
(34.32205786700007, -118.48100155799995)","ST
(10.916668402000028, 38.64999824900008)"
1,DGS,133,A,SD,PARKING,,LOS ANGELES,90012,9,0,"105
","S
(36.99999657200004, 127.49999749000006)","MAIN
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,134,*,ND,COMMUNICATIONS TOWER,PUB UTIL/TRANS FACILITY,LOS ANGELES,90012,1,0,"498
",,"SOLANO
LOS ANGELES, California 90012
(34.075710496000056, -118.23227590599998)","DR
"
1,VAR,136,*,SD,CONSTITUENT SERVICE CENTER - CD 10,,Los Angeles,90006,10,6125,"1819
","S
(36.99999657200004, 127.49999749000006)","WESTERN
Los Angeles, California 90006
(34.05010243400005, -118.29268904499997)","AV
(13.349998027000026, 98.53332737400007)"
1,VAR,137,P,CC,GRANT PARKING,,LOS ANGELES,90012,9,,"208
","N
(39.99999921300008, 126.99999930000001)","ALAMEDA
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,138,P,CC,ALLRIGHT PARKING,,LOS ANGELES,90012,9,0,"110
","N
(39.99999921300008, 126.99999930000001)","ALAMEDA
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
1,VAR,139,P,CC,ALLRIGHT PARKING,,LOS ANGELES,90012,9,0,"216
","N
(39.99999921300008, 126.99999930000001)","ALAMEDA
LOS ANGELES, California 90012
(34.05948330100006, -118.24204800499996)","ST
(10.916668402000028, 38.64999824900008)"
2,VAR,3,*,ND,ROCHEL AND HERBERT NADEL,BUILDING AND SAFETY OFFICE STE 38A & 40,NORTHRIDGE,91324,12,1484,"18911
",,"NORDHOFF
NORTHRIDGE, California 91324
(34.232955108000056, -118.55808887399996)","ST
(10.916668402000028, 38.64999824900008)"
2,VAR,6,*,SD,LESSOR: CAST REAL ESTATE HOLDINGS- Building and Safety Inspection Office,"BUILDING & SAFETY/OFFICE, RETAIL SPACE, STE201,202",LOS ANGELES,90037,9,2325,"3982
","S
(36.99999657200004, 127.49999749000006)","FIGUEROA
LOS ANGELES, California 90037
(34.00349356000004, -118.28709702299994)","ST
(10.916668402000028, 38.64999824900008)"
