APN,PROJECT NUMBER,NAME,ADDRESS,SITE_CD,COMMUNITY,COUNCIL DISTRICT,DEVELOPMENT STAGE,CONSTRUCTION TYPE,UNITS,STATUS IN HIMS,(%) OF FUNDS USED,HOUSING TYPE,HCIDLA FUNDED,LEVERAGE,TAX EXEMPT CONDUIT BOND,TDC,PHOTO,JOBS,DEVELOPER,FINISH DATE(YEAR),MANAGEMENT COMPANY,CONTACT PHONE,DATE_STAMP,LONGITUDE,LATITUDE,GPS_COORDS
5183005010,09-117211,LAS MARGARITAS (SITE 2),115 N SOTO ST CA 90033,2,BOYLE HEIGHTS,14,COMPLETED,BOTH REHAB AND NEW CONSTRUCTION,-999,COMPLETED,100%,FAMILY,$559761.00,$14135658.00,$0.00,$14695419.00,http://lahd.lacity.org/mpphotos/09-117211/Photo/Website%20Site2/Las%20Margaritas%20115%20Soto.JPG,121,EAST L.A. COMMUNITY CORPORATION,2012,THE JOHN STEWART COMPANY,(213) 878-2716,Nov 28 2014  5:25AM,-118.209669289,34.044220009,"(34.044220009, -118.209669289)"
5183001048,09-117211,LAS MARGARITAS (SITE 3),319 N CUMMINGS ST CA 90033,3,BOYLE HEIGHTS,14,COMPLETED,BOTH REHAB AND NEW CONSTRUCTION,-999,COMPLETED,100%,FAMILY,$559761.00,$14135658.00,$0.00,$14695419.00,http://lahd.lacity.org/mpphotos/09-117211/Photo/Website%20Site3/Las%20Margaritas%20319%20Cummings.JPG,121,EAST L.A. COMMUNITY CORPORATION,2012,THE JOHN STEWART COMPANY,(213) 878-2716,Nov 28 2014  5:25AM,-118.21379585,34.047886948,"(34.047886948, -118.21379585)"
5128015021,09-117212,THE CROSSING ON 29TH ST.,"814 E 29TH ST  LOS ANGELES, CA 90011",1,CENTRAL,9,COMPLETED,NEW CONSTRUCTION,34,COMPLETED,100%,FAMILY,$3262880.00,$17610140.00,$0.00,$20873020.00,http://lahd.lacity.org/mpphotos/09-117212/Photo/Website/crossingat29thgo12612_031-.png,121,"UHC LA 29, L.P.",2011,ABODE COMMUNITIES,(213) 629-2702,Nov 28 2014  5:25AM,-118.26080815,34.017616383,"(34.017616383, -118.26080815)"
2408006038,09-117266,GLENOAKS GARDENS,"8925 N GLENOAKS BLVD  SUN VALLEY, CA 91352",1,SUN VALLEY,6,COMPLETED,NEW CONSTRUCTION,61,COMPLETED,100%,SPECIAL NEEDS / WITH MENTAL ILLNESS,$2223673.00,$16396025.00,$0.00,$18619698.00,http://lahd.lacity.org/mpphotos/09-117266/Photo/Website/glenoaks89251512_001-.png,171,L.A. FAMILY HOUSING,2011,LA FAMILY HOUSING CORPORATION,(818) 255-2745,Nov 28 2014  5:25AM,-118.367672524,34.23074192,"(34.23074192, -118.367672524)"
7417012905,09-117267,DANA STRAND SR. APTS.,410 N HAWAIIAN AVE 1-100 CA 90744,1,WILMINGTON,15,COMPLETED,NEW CONSTRUCTION,100,COMPLETED,100%,SENIORS,$3840000.00,$8320832.00,$10147212.00,$22308044.00,http://lahd.lacity.org/mpphotos/09-117267/Photo/Website/danastrand111611_008-.png,236,ROEM DEVELOPMENT CORP.,2011,"FPI MANAGEMENT, INC",(916) 357-5300,Nov 28 2014  5:25AM,-118.276160056,33.773599967,"(33.773599967, -118.276160056)"
4226006006,09-117283,HORIZON APARTMENTS,"15 E HORIZON AVE  VENICE, CA 90291",1,VENICE,11,COMPLETED,REHAB,20,COMPLETED,100%,SPECIAL NEEDS / HOMELESS WITH DISABILITIES,$750000.00,$4590602.00,$0.00,$5340602.00,http://lahd.lacity.org/mpphotos/09-117283/Photo/Website/Horizon%20Apartments.png,10,"HORIZON APARTMENTS, LLC",2011,"VENICE COMMUNITY HOUSING CORP.,",(310) 573-8461,Nov 28 2014  5:25AM,-118.474245252,33.988374517,"(33.988374517, -118.474245252)"
2210020003,09-117301,MONTECITO TERRACES,"14653 W BLYTHE ST  VAN NUYS, CA 91402",1,PANORAMA CITY,6,COMPLETED,ACQUISITION + NEW CONSTRUCTION,98,COMPLETED,100%,SENIORS,$3035582.00,$21684852.00,$0.00,$24720434.00,http://lahd.lacity.org/mpphotos/09-117301/Photo/Website/Montecito__14655_Blythe.png,212,LAS PALMAS FOUNDATION,2012,"FPI MANAGEMENT, INC",(916) 850-4465,Nov 28 2014  5:25AM,-118.452712517,34.21532107,"(34.21532107, -118.452712517)"
2210021029,09-117301,MONTECITO TERRACES (SITE 2),14726 W BLYTHE ST CA 91402,2,PANORAMA CITY,6,COMPLETED,ACQUISITION + NEW CONSTRUCTION,-999,COMPLETED,100%,SENIORS,$3035582.00,$21684852.00,$0.00,$24720434.00,http://lahd.lacity.org/mpphotos/09-117301/Photo/Website%20Site2/Montecito_14726_Blythe%20Site%202.png,212,LAS PALMAS FOUNDATION,2012,"FPI MANAGEMENT, INC",(916) 850-4465,Nov 28 2014  5:25AM,-118.45376754,34.215088662,"(34.215088662, -118.45376754)"
5545002901,09-117312,THE VILLAS AT GOWER,"1726 N GOWER ST 1-70  LOS ANGELES, CA 90028",1,HOLLYWOOD,13,COMPLETED,NEW CONSTRUCTION,70,COMPLETED,100%,SPECIAL NEEDS,$0.00,$0.00,$0.00,$0.00,http://lahd.lacity.org/mpphotos/09-117312/Photo/Website/09-117312.jpg,267,"A COMMUNITY OF FRIENDS,",2012,THE JOHN STEWART COMPANY,(213) 833-1860,Nov 28 2014  5:25AM,-118.322162971,34.102529548,"(34.102529548, -118.322162971)"
6053022008,09-117382,MILAN TOWN HOMES,10006 S BROADWAY CA 90003,1,VERMONT VISTA,8,COMPLETED,NEW CONSTRUCTION,16,COMPLETED,100%,FAMILY,$1600000.00,$6340418.00,$0.00,$7940418.00,http://lahd.lacity.org/mpphotos/09-117382/Photo/Website/milan10006sbroad_010-.png,77,ABHAY GOKHANI CORPORATION,2011,MILAN TOWN HOMES LLC,(323) 645-6611,Nov 28 2014  5:25AM,-118.277960056,33.945299967,"(33.945299967, -118.277960056)"
2421011046,09-117383,VINELAND AVENUE SENIOR HOUSING,4900 N VINELAND AVE 1-82 CA 91601,1,N. HOLLYWOOD,2,COMPLETED,NEW CONSTRUCTION,82,COMPLETED,100%,SENIORS,$1200212.00,$19057134.00,$0.00,$20257346.00,http://lahd.lacity.org/mpphotos/09-117383/Photo/Website/09-117383.jpg,165,"VINELAND AVENUE SENIOR HOUSING, L.P.",2013,MENORAH HOUSING FOUNDATION,(310) 475-6083,Nov 28 2014  5:25AM,-118.370078987,34.159500265,"(34.159500265, -118.370078987)"
5456012904,09-117384,GLASSELL PARK COMMUNITY HSG/AKA RIO VISTA APT,3000 N VERDUGO ROAD 1-50 CA 90065,1,GLASSELL PARK,1,COMPLETED,NEW CONSTRUCTION,50,COMPLETED,100%,FAMILY,$2640475.00,$26061533.00,$0.00,$28702008.00,http://lahd.lacity.org/mpphotos/09-117384/Photo/Website/glassellpark1912_007-.png,260,"ABODE COMMUNITIES / FKA LA COMMUNITY DESIGN CENTER,",2011,ABODE COMMUNITIES (FORMERLY LACDC),(213) 225-2756,Nov 28 2014  5:25AM,-118.237573072,34.105476023,"(34.105476023, -118.237573072)"
5501001003,09-117641,JUANITA VILLAS / AKA LA KRETZ VILLAS,"335-337 N JUANITA AVE 1-49  LOS ANGELES, CA 90004",1,SILVER LAKE,13,COMPLETED,NEW CONSTRUCTION,49,COMPLETED,100%,SPECIAL NEEDS,$4809092.00,$7010004.00,$0.00,$11819096.00,http://lahd.lacity.org/mpphotos/09-117641/Photo/Website/lakretz335njuanita_52214_017.png,103,"RELATED/JUANITA SRO DEVELOPMENT CO., LLC",2012,THE JOHN STEWART COMPANY,(323) 644-2831,Nov 28 2014  5:25AM,-118.290780057,34.077319967,"(34.077319967, -118.290780057)"
5076019031,10-104715,MENLO FAMILY HOUSING,"1230 S MENLO AVE  LOS ANGELES, CA 90006",1,PICO-UNION,1,COMPLETED,NEW CONSTRUCTION,60,COMPLETED,100%,FAMILY,$6309887.00,$19253250.00,$0.00,$25563137.00,http://lahd.lacity.org/mpphotos/10-104715/Photo/Website/10-104715.JPG,202,"MENLO FAMILY HOUSING, L.P",2013,LTSC CDC PROPERTY MANAGEMENT,(213) 473-3021,Nov 28 2014  5:25AM,-118.290510056,34.048149967,"(34.048149967, -118.290510056)"
5128022009,10-117457,THE 28TH ST APARTMENTS/FKA THE 28TH ST YMCA,1006 E 28TH ST 1-49 CA 90011,1,CENTRAL,9,COMPLETED,BOTH REHAB AND NEW CONSTRUCTION,49,COMPLETED,100%,SRO,$3287944.00,$18200934.00,$0.00,$21488878.00,http://lahd.lacity.org/mpphotos/10-117457/Photo/Website/10-117457.JPG,216,"CLIFFORD BEERS HOUSING, INC",2013,THE JOHN STEWART MANAGEMENT CO.,(213) 833-1860,Nov 28 2014  5:25AM,-118.257585349,34.017007741,"(34.017007741, -118.257585349)"
5502018025,10-117548,NORMANDIE TERRACE APARTMENT HOMES,"540 S NORMANDIE AVE 1-66  LOS ANGELES, CA 90020",1,KOREATOWN,10,COMPLETED,NEW CONSTRUCTION,66,COMPLETED,100%,FAMILY,$3200000.00,$25449746.00,$0.00,$28649746.00,http://lahd.lacity.org/mpphotos/10-117548/Photo/Website/10-117548.JPG,196,"AMERICAN COMMUNITIES, LLC",2013,THE JOHN STEWART COMPANY,(213) 787-2722,Nov 28 2014  5:25AM,-118.300152168,34.064109811,"(34.064109811, -118.300152168)"
4218007026,10-117553,DEL REY SQUARE SENIOR HOUSING,"11976 W CULVER BLVD  LOS ANGELES, CA 90230",1,DEL REY,11,COMPLETED,NEW CONSTRUCTION,124,COMPLETED,100%,SENIORS,$9389134.00,$28060445.00,$0.00,$37449579.00,http://lahd.lacity.org/mpphotos/10-117553/Photo/Website/10-117553.JPG,213,THOMAS SAFRAN & ASSOCIATES,2013,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,Nov 28 2014  5:25AM,-118.417110635,33.995429931,"(33.995429931, -118.417110635)"
5110025032,10-117556,SUNRISE APARTMENTS,5125 S MAIN ST 1-46 CA 90037,1,SOUTH PARK,9,COMPLETED,NEW CONSTRUCTION,46,COMPLETED,100%,SENIORS,$2202568.00,$11040406.00,$0.00,$13242974.00,http://lahd.lacity.org/mpphotos/10-117556/Photo/Website/10-117556.JPG,91,"AMCAL MULTI-HOUSING, INC(APP)",2012,"FPI MANAGEMENT, INC",(916) 850-4465,Nov 28 2014  5:25AM,-118.274294975,33.996069357,"(33.996069357, -118.274294975)"
5174024020,10-117557,BOYLE HOTEL,101 N BOYLE AVE CA 90033,1,WHOLESALE DISTRICT,14,COMPLETED,REHAB,51,COMPLETED,100%,FAMILY,$4265571.00,$20018291.00,$0.00,$24283862.00,http://lahd.lacity.org/mpphotos/10-117557/Photo/Website/10-117557.JPG,160,"EAST LA COMMUNITY CORP,",2012,THE JOHN STEWART COMPANY,(213) 833-7860,Nov 28 2014  5:25AM,-118.220201151,34.04738856,"(34.04738856, -118.220201151)"
5407024005,10-117558,YALE STREET FAMILY HOUSING,"715-721 YALE ST  LOS ANGELES, CA 90012",1,CHINATOWN,1,COMPLETED,NEW CONSTRUCTION,60,COMPLETED,100%,FAMILY,$5093531.00,$18993842.00,$0.00,$24087373.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,199,AFFIRMED HOUSING GROUP,2014,"SOLARI ENTERPRISES, INC",(714) 282-2520,Nov 28 2014  5:25AM,-118.241785023,34.061893767,"(34.061893767, -118.241785023)"
2119021045,10-117559,CANBY WOODS SENIOR HOUSING,7238 N CANBY AVE 1-98 CA 91335,1,RESEDA,3,COMPLETED,NEW CONSTRUCTION,98,COMPLETED,100%,SENIORS,$2347003.00,$22425602.00,$0.00,$24772605.00,http://lahd.lacity.org/mpphotos/10-117559/Photo/Website/10-117559.JPG,212,THOMAS SAFRAN & ASSOCIATES,2013,THOMAS SAFRAN & ASSOCIATES,(310) 820-4888,Nov 28 2014  5:25AM,-118.533633379,34.202454166,"(34.202454166, -118.533633379)"
6053006926,10-117596,BROADWAY VILLAS,"9413 S SPRING ST 101-116  LOS ANGELES, CA 90003",1,VERMONT VISTA,8,UNDERCONSTRUCTION,NEW CONSTRUCTION,49,UNDERCONSTRUCTION,85%,SENIORS,$4500000.00,$9452553.00,$0.00,$13952553.00,http://lahd.lacity.org/mpphotos/10-117596/Photo/Website/Broadway%20Villas.jpg,109,"AMCAL MULTI-HOUSING, INC",-999,FPI MANAGEMENT INC.,(916) 357-5300,Nov 28 2014  5:25AM,-118.276898675,33.950520442,"(33.950520442, -118.276898675)"
5017027032,10-117605,VERMONT AVENUE APARTMENTS,4915 S VERMONT AVE 1-49 CA 90037,1,VERMONT SQUARE,9,COMPLETED,NEW CONSTRUCTION,49,COMPLETED,100%,FAMILY,$3017456.00,$15172897.00,$0.00,$18190353.00,http://lahd.lacity.org/mpphotos/10-117605/Photo/Website/10-117605.JPG,142,META HOUSING CORP.,2012,SOLARI ENTERPRISES INC.,(714) 282-2520 x201,Nov 28 2014  5:25AM,-118.291912318,33.998323375,"(33.998323375, -118.291912318)"
5143024008,10-117625,BIXEL HOUSE APARTMENTS,625 S BIXEL ST CA 90017,1,WESTLAKE,1,COMPLETED,REHAB,77,COMPLETED,100%,SPECIAL NEEDS / LOW INCOME INDIVIDUALS,$850000.00,$10220352.00,$0.00,$11070352.00,http://lahd.lacity.org/mpphotos/10-117625/Photo/Website/Bixel%20House.jpg,64,"BIXEL HOUSE APARTMENTS, LP",2011,"SOLARI ENTERPRISES, INC.",(714) 282-2520,Nov 28 2014  5:25AM,-118.262861625,34.053220136,"(34.053220136, -118.262861625)"
2651012028,10-117630,WILLIS AVENUE APARTMENTS,"14731 W RAYEN ST 1-42  LOS ANGELES, CA 91402",1,PANORAMA CITY,6,COMPLETED,NEW CONSTRUCTION,42,COMPLETED,100%,SENIORS,$3119057.00,$14281039.00,$0.00,$17400096.00,http://lahd.lacity.org/mpphotos/10-117630/Photo/Website/10-117630.JPG,152,A COMMUNITIY OF FRIENDS,2012,"A COMMUNITY OF FRIENDS,",(213) 480-0809 x227,Nov 28 2014  5:25AM,-118.454870278,34.231969033,"(34.231969033, -118.454870278)"
5544003001,10-117631,5555 HOLLYWOOD,"5555 W HOLLYWOOD BLVD  LOS ANGELES, CA 90028",1,HOLLYWOOD,13,COMPLETED,NEW CONSTRUCTION,120,COMPLETED,100%,SENIORS,$5104920.00,$37474763.00,$0.00,$42579683.00,http://lahd.lacity.org/mpphotos/10-117631/Photo/Website/10-117631.JPG,362,"META HOUSING CORPORATION,",2013,"WESTERN SENIORS HOUSING, INC.",(949) 748-8201,Nov 28 2014  5:25AM,-118.311323049,34.101902608,"(34.101902608, -118.311323049)"
2654037082,10-117634,LA CORUNA SENIOR APARTMENTS,15301 W LANARK ST 1-87 CA 91406,1,NORTH HILLS,6,COMPLETED,NEW CONSTRUCTION,87,COMPLETED,100%,SENIORS,$2123930.00,$23513261.00,$0.00,$25637191.00,http://lahd.lacity.org/mpphotos/10-117634/Photo/Website/10-117634.JPG,216,META HOUSING CORPORATION,2013,"WESTERN SENIORS HOUSING, INC.",(818) 442-0170,Nov 28 2014  5:25AM,-118.467024798,34.218091688,"(34.218091688, -118.467024798)"
2537001032,10-117638,OSBORNE PLACE APARTMENTS,"12230-12232 W OSBORNE PL  LOS ANGELES, CA 91331",1,PACOIMA,7,COMPLETED,NEW CONSTRUCTION,64,COMPLETED,100%,"SPECIAL NEEDS / HOMELESS, MENTALLY ILL INDIVIDUALS",$816074.00,$27660460.00,$0.00,$28476534.00,http://lahd.lacity.org/mpphotos/10-117638/Photo/Website/10-117638%20.JPG,266,"A COMMUNITY OF FRIENDS,",2013,THE JOHN STEWART COMPANY,(213) 787-2700,Nov 28 2014  5:25AM,-118.399914656,34.260943476,"(34.260943476, -118.399914656)"
2129035082,10-117639,SHERMAN VILLAGE,7135 N WILBUR AVE CA 91335,1,RESEDA,3,COMPLETED,NEW CONSTRUCTION,73,COMPLETED,100%,FAMILY,$2495405.00,$23873005.00,$0.00,$26368410.00,http://lahd.lacity.org/mpphotos/10-117639/Photo/Website/10-117639.JPG,187,"SHERMAN VILLAGE APARTMENTS, LP",2012,SOLARI I ENTERPRISES INC.,(714) 282-2520 x211,Nov 28 2014  5:25AM,-118.54502241,34.200319865,"(34.200319865, -118.54502241)"
2350006042,10-117669,NOHO SENIOR VILLAS,5525 N KLUMP AVE 1-49 CA 91601,1,N. HOLLYWOOD,2,COMPLETED,NEW CONSTRUCTION,49,COMPLETED,100%,SENIORS,$4932825.00,$12092852.00,$0.00,$17025677.00,http://lahd.lacity.org/mpphotos/10-117669/Photo/Website/10-117669.JPG,139,"NOHO SENIOR VILLAS, L.P.",2012,DEREK M SKRZYNSKI,N/A,Nov 28 2014  5:25AM,-118.37542426,34.170643697,"(34.170643697, -118.37542426)"
5161025013,10-117828,EECBG - CASA HEIWA,231 E 3RD ST CA 90012,1,LITTLE TOKYO,14,COMPLETED,REHAB,99,COMPLETED,100%,FAMILY,$709620.00,$14126125.00,$0.00,$14835745.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,3,"LITTLE TOKYO SERVICE CENTER,",2012,N/A,N/A,Nov 28 2014  5:25AM,-118.243771207,34.048150046,"(34.048150046, -118.243771207)"
5161012014,10-117840,EECBG - SAN PEDRO FIRM BUILDING,"110 SAN PEDRO ST  LOS ANGELES, CA 90012",1,LITTLE TOKYO,14,COMPLETED,REHAB,42,COMPLETED,100%,FAMILY,$475931.00,$1935000.00,$0.00,$2410931.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,2,"LTSC COMMUNITY DEVELOPMENT CORP,",2012,N/A,N/A,Nov 28 2014  5:25AM,-118.240359523,34.05072832,"(34.05072832, -118.240359523)"
5160010001,10-117843,EECBG - ANGELINA APARTMENTS,"1300 ANGELINA ST  LOS ANGELES, CA 90026",1,TEMPLE-BEAUDRY,1,COMPLETED,REHAB,82,COMPLETED,100%,FAMILY,$441350.00,$0.00,$0.00,$441350.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,3,"LITTLE TOKYO SERVICE CENTER,",2012,PALM VILLAGE SENIOR HOUSING CORPORATION,(213) 473-1689,Nov 28 2014  5:25AM,-118.256255275,34.064477035,"(34.064477035, -118.256255275)"
5164009012,10-117849,EECBG - LAS AMERICAS HOTEL,1205 E 6TH ST CA 90013,1,WHOLESALE DISTRICT,14,COMPLETED,REHAB,60,COMPLETED,100%,FAMILY,$221216.00,$1518288.00,$0.00,$1739504.00,http://lahd.lacity.org/mpphotos/10-117849/Photo/Website/Las-Americas-Hotel2.png,2,"SKID ROW HOUSING TRUST,",2012,SKID ROW HOUSING TRUST PROPERTY MGMT CO.,(213) 683-0527 x113,Nov 28 2014  5:25AM,-118.237967805,34.038283298,"(34.038283298, -118.237967805)"
5141010007,10-117850,EECBG - BRYSON FAMILY APTS.,2701 W WILSHIRE BLVD CA 90057,1,WESTLAKE,1,COMPLETED,REHAB,81,COMPLETED,100%,FAMILY,$240127.00,$0.00,$0.00,$240127.00,http://lahd.lacity.org/mpphotos/10-117850/Photo/Website/bryson%20family%20apts%20png.png,2,"LOS ANGELES HOUSING PARTNERSHIP INC.,",2012,FPI MANAGEMENT INC.,(714) 641-5110,Nov 28 2014  5:25AM,-118.282352152,34.061140481,"(34.061140481, -118.282352152)"
2353004015,10-117853,EECBG - KLUMP SRO,5120 N KLUMP AVE CA 91601,1,N. HOLLYWOOD,2,COMPLETED,REHAB,26,COMPLETED,100%,SPECIAL NEEDS,$148496.68,$904729.00,$0.00,$1053225.68,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,1,"LA FAMILY HOUSING CORP.,",2012,"LA FAMILY HOUSING CORP.,",(818) 255-2700,Nov 28 2014  5:25AM,-118.375626294,34.163707504,"(34.163707504, -118.375626294)"
2314008004,10-117854,EECBG - VINELAND PLACE,7843 N VINELAND AVE CA 91352,1,SUN VALLEY,6,COMPLETED,REHAB,18,COMPLETED,100%,FAMILY,$330300.32,$1995205.00,$0.00,$2325505.32,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,3,"LA FAMILY HOUSING CORP.,",2012,THE JOHN STEWART COMPANY,(213) 833-1860,Nov 28 2014  5:25AM,-118.370542629,34.213485009,"(34.213485009, -118.370542629)"
5163017900,10-117900,ONE SANTA FE,100 S SANTA FE AVE CA 90012,1,WHOLESALE DISTRICT,14,COMPLETED,NEW CONSTRUCTION,438,COMPLETED,93%,FAMILY,$4000000.00,$94077717.00,$0.00,$98077717.00,http://lahd.lacity.org/mpphotos/10-117900/Photo/Website/10-117900.jpg,904,THE MCGREGOR COMPANY,2014,FPI MANAGEMENT INC.,(714) 641-5110,Nov 28 2014  5:25AM,-118.231973003,34.047979437,"(34.047979437, -118.231973003)"
5408029005,10-117999,CHINATOWN METRO APARTMENTS,"808 N NORTH SPRING ST  LOS ANGELES, CA 90012",1,CHINATOWN,1,COMPLETED,BOTH REHAB AND NEW CONSTRUCTION,123,COMPLETED,100%,SENIORS,$12600000.00,$28500009.00,$3810000.00,$44910009.00,http://lahd.lacity.org/mpphotos/10-117999/Photo/Website/Chinatown%20Metro.JPG,322,META HOUSING CORPORATION,2013,"WESTERN SENIORS HOUSING, INC.",(949) 748-8201,Nov 28 2014  5:25AM,-118.236382536,34.062195361,"(34.062195361, -118.236382536)"
5183023003,10-118599,LINDA VISTA NURSES BUILDING,610 S ST LOUIS ST CA 90023,1,BOYLE HEIGHTS,14,COMPLETED,ACQUISITION + REHAB,23,COMPLETED,100%,SENIORS,$4214325.00,$3959132.00,$759870.00,$8933327.00,http://lahd.lacity.org/mpphotos/10-118599/Photo/Website/10-118599.JPG,218,AMCAL LINDA VISTA FUND L.P.,2013,"WESTERN SENIORS HOUSING, INC.",(949) 748-8204,Nov 28 2014  5:25AM,-118.217502482,34.038629359,"(34.038629359, -118.217502482)"
5134014021,10-118601,EECBG - YOUNG APARTMENTS,1621 S GRAND AVE CA 90015,1,DOWNTOWN,14,COMPLETED,NEW CONSTRUCTION,67,COMPLETED,100%,SRO,$236206.00,$0.00,$0.00,$236206.00,http://lahd.lacity.org/mpphotos/10-118601/Photo/Website/1621%20SOUTH%20GRAND%20AVENUE.png,-999,ABODE COMMUNITIES,2012,ABODE COMMUNITIES,(213) 629-2702,Nov 28 2014  5:25AM,-118.267025411,34.035147361,"(34.035147361, -118.267025411)"
5211012020,10-118716,EECBG - MISSION PLAZA APARTMENTS,2250 N PARKSIDE AVE CA 90031,1,LINCOLN HEIGHTS,1,COMPLETED,REHAB,117,COMPLETED,100%,LARGE FAMILY / WAIVER REQUIRED,$500000.00,$0.00,$0.00,$500000.00,http://lahd.lacity.org/mpphotos/ImageNotAvailable.png,-999,N/A,2012,"AWFMEX, INC.",(310) 519-7892,Nov 28 2014  5:25AM,-118.200000341,34.072067329,"(34.072067329, -118.200000341)"
5188005031,11-117205,THE WHITTIER,3555 E WHITTIER BLVD 1-60 CA 90023,1,BOYLE HEIGHTS,14,COMPLETED,NEW CONSTRUCTION,60,COMPLETED,90%,FAMILY,$4907400.00,$19070042.00,$0.00,$23977442.00,http://lahd.lacity.org/mpphotos/11-117205/Photo/Website/thewhittier4814_009.png,189,"RETIREMENT HOUSING FOUNDATION,",2013,"FOUNDATION PROPERTY MANAGEMENT, INC.",(562) 257-5120,Nov 28 2014  5:25AM,-118.19677809,34.026118292,"(34.026118292, -118.19677809)"
5001033033,11-117735,FIGUEROA APARTMENTS,"5216 S FIGUEROA ST  LOS ANGELES, CA 90037",1,SOUTH PARK,9,COMPLETED,REHAB,19,COMPLETED,98%,SPECIAL NEEDS / HOMELESS,$987637.00,$3784378.00,$0.00,$4772015.00,http://lahd.lacity.org/mpphotos/11-117735/Photo/Website/Figueroa%20Apts.jpg,19,"LTSC COMMUNITY DEVELOPMENT CORP,",2014,COMMUNITY HOUSING MANAGEMENT SERVICES,(562) 597-6200 x242,Nov 28 2014  5:25AM,-118.282473239,33.995363695,"(33.995363695, -118.282473239)"
5077023015,11-117793,CAROLINE SEVERANCE MANOR,"2914 - 2924 W 8TH ST  LOS ANGELES, CA 90005",1,WILSHIRE CENTER,1,COMPLETED,NEW CONSTRUCTION,85,COMPLETED,100%,SPECIAL NEEDS,$891000.00,$31386403.00,$0.00,$32277403.00,http://lahd.lacity.org/mpphotos/11-117793/Photo/Website/severancemanor4814_007.png,292,MERCY HOUSING CALIFORNIA 56,2014,MERCY HOUSING MANAGEMENT GROUP (MHM),(213) 743-5820,Nov 28 2014  5:25AM,-118.289653661,34.057464675,"(34.057464675, -118.289653661)"
5545007097,11-117795,THE GORDON,"1553 N GORDON ST  LOS ANGELES, CA 90028",1,HOLLYWOOD,13,COMPLETED,NEW CONSTRUCTION,21,COMPLETED,100%,FAMILY,$1650000.00,$7777676.00,$0.00,$9427676.00,http://lahd.lacity.org/mpphotos/11-117795/Photo/Website/11-117795.jpg,76,"AMERICAN COMMUNITIES, LLC",2013,THE JOHN STEWART COMPANY,(213) 787-2722,Nov 28 2014  5:25AM,-118.319781903,34.099660419,"(34.099660419, -118.319781903)"
5445007903,11-117797,TAYLOR YARD APARTMENTS,"1545 N SAN FERNANDO RD  LOS ANGELES, CA 90065",1,ELYSIAN VALLEY,1,COMPLETED,NEW CONSTRUCTION,68,COMPLETED,100%,FAMILY,$6199789.00,$11514000.00,$3500000.00,$21213789.00,http://lahd.lacity.org/mpphotos/11-117797/Photo/Website/11-117797.jpg,205,"MCCORMACK BARON & ASSOCIATES,",2014,MCCORMACK BARON RAGAN MANAGEMENT,(213) 236-2694,Nov 28 2014  5:25AM,-118.23059152,34.094219404,"(34.094219404, -118.23059152)"
5052001037,11-117798,JEFFERSON BLVD & FIFTH AVE. APARTMENTS,2401 W JEFFERSON BLVD CA 90018,1,JEFFERSON PARK,10,COMPLETED,NEW CONSTRUCTION,40,COMPLETED,100%,FAMILY,$3250000.00,$13946974.00,$0.00,$17196974.00,http://lahd.lacity.org/mpphotos/11-117798/Photo/Website/Jefferson%20blvd%20fifth%20ave.png,121,"NEW URBAN PARTNERS, LLC",2014,"THOMAS SAFRAN & ASSOCIATES, INC",(310) 820-4888,Nov 28 2014  5:25AM,-118.321490107,34.025745811,"(34.025745811, -118.321490107)"
5148012019,11-117804,GATEWAYS APARTMENTS,505 S SAN PEDRO ST CA 90013,1,WHOLESALE DISTRICT,14,COMPLETED,NEW CONSTRUCTION,108,COMPLETED,100%,SPECIAL NEEDS,$9411904.00,$19989366.00,$0.00,$29401270.00,http://lahd.lacity.org/mpphotos/11-117804/Photo/Website/gateway505sanpedro_102213004.png,232,SRO HOUSING CORPORATION,2013,SRO HOUSING CORP,(213) 572-0251,Nov 28 2014  5:25AM,-118.24443983,34.043922902,"(34.043922902, -118.24443983)"
5148023020,11-117809,STAR APARTMENTS,240 E 6TH ST CA 90014,1,WHOLESALE DISTRICT,14,COMPLETED,NEW CONSTRUCTION,102,COMPLETED,100%,SPECIAL NEEDS,$3000000.00,$34722147.00,$0.00,$37722147.00,http://lahd.lacity.org/mpphotos/11-117809/Photo/Website/STAR_APARTMENTSmaple-845x684.png,273,SKID ROW HOUSING TRUST ,2014,SRHT PROPERTY MANAGEMENT COMPANY,(213) 683-0522,Nov 28 2014  5:25AM,-118.247593975,34.043433876,"(34.043433876, -118.247593975)"
